user_id, review_id, listing_id
435,12,679
711,646,7074
533,249,7296
353,265,5815
640,114,4177
322,716,7572
153,501,5569
373,89,8710
382,223,5392
522,175,44
668,428,6276
871,930,5212
18,544,9129
782,187,8212
347,456,3685
728,377,3804
32,665,7620
449,721,3199
580,174,8729
981,174,8942
430,943,9315
649,782,3034
816,338,1185
53,467,5780
130,911,1928
599,107,7165
514,461,8809
244,315,3916
884,981,7386
941,752,928
667,635,2495
725,655,5722
520,372,335
25,557,1654
255,818,8596
972,513,5190
630,501,2282
125,94,743
796,21,1546
600,568,6072
988,383,8015
891,748,1891
731,969,1373
166,669,4107
356,132,7070
13,858,6157
84,326,4583
110,116,9283
138,992,7201
557,63,417
138,140,9894
617,608,6483
662,794,9432
317,292,6398
79,809,4688
599,654,7629
905,13,3391
286,708,3107
319,797,8858
32,302,7498
68,587,8720
288,625,5305
152,564,4754
679,547,8863
465,463,803
588,839,107
755,616,7971
6,887,9070
435,480,7319
350,733,9012
852,74,1615
100,410,4499
514,115,4361
460,292,2893
821,716,5937
898,91,8293
149,866,5311
985,648,5193
296,438,1847
220,103,6513
968,189,8597
783,968,8501
996,348,5836
917,259,3642
8,719,733
224,832,1484
808,720,3695
930,786,5727
81,165,5345
456,435,1929
747,829,14
179,541,3307
697,184,1433
254,859,4925
161,617,427
732,924,4165
776,796,2114
456,829,6643
628,543,7481
838,881,4513
528,208,1528
8,585,3545
958,787,4361
196,777,7521
950,778,6524
110,385,2732
755,970,6625
309,289,5210
255,266,1779
415,654,1542
210,524,9056
844,753,3042
824,393,7191
68,446,9264
226,486,1734
824,660,3801
996,465,3025
721,887,6419
395,706,8579
871,652,6613
649,758,8790
996,392,7943
95,911,7579
445,516,3665
835,927,8707
503,208,6027
876,276,912
871,618,9088
536,839,4352
31,902,6039
4,294,4284
259,831,1765
862,601,6841
696,785,9363
956,202,1238
983,346,7579
305,97,5736
500,920,2274
407,96,9420
594,639,1810
744,922,1313
978,656,8577
285,254,3404
794,186,6338
659,240,1669
829,554,743
392,147,127
556,103,2782
791,88,2960
303,586,221
129,863,2980
611,772,176
785,167,6072
423,247,2296
963,982,3606
346,691,7704
610,519,3137
463,17,145
837,752,2243
154,391,9069
54,762,1442
348,709,2415
737,942,8327
635,927,3111
467,250,7780
392,725,4077
380,389,3639
213,914,9014
414,331,5974
959,965,5782
359,211,5277
903,358,3156
67,940,6926
470,316,2271
494,221,4968
613,415,2645
643,191,370
919,751,6567
240,378,9685
852,878,5805
432,426,5999
454,214,2122
772,886,7814
224,640,4048
462,221,921
188,899,134
568,534,9054
338,744,7221
796,46,5282
905,521,633
218,747,2308
906,491,8010
116,489,6631
511,421,8759
46,113,8126
906,842,1462
530,378,4523
325,279,9681
786,719,2137
453,243,3332
423,580,508
10,299,6001
995,667,6769
116,934,365
497,789,3265
865,345,8300
565,99,9253
436,107,5619
249,851,6131
970,342,4851
872,62,6880
900,66,7126
603,62,4902
123,424,9868
916,532,6887
797,340,9810
321,336,2189
103,405,4284
52,618,6862
700,501,1017
238,464,6305
724,749,2363
623,123,5652
26,533,7028
415,63,122
308,609,8314
889,582,4852
923,315,4778
336,652,5016
281,301,5910
957,938,9585
392,328,2783
648,445,5259
583,487,3448
60,311,9599
119,883,1435
806,234,6625
19,360,9759
513,503,6326
651,762,3827
914,755,4778
259,715,6363
400,235,3852
128,288,6028
285,805,8745
888,443,1406
679,686,2775
306,68,9722
552,272,3936
34,4,7545
568,245,3480
987,878,776
377,480,1772
302,263,4653
208,310,1631
404,275,7332
98,820,5454
330,351,2816
717,321,1023
886,501,5807
426,894,2686
191,956,985
360,770,2900
901,997,4988
215,94,8391
345,419,9844
988,571,8905
68,229,4987
4,484,5714
926,783,5744
922,966,9274
815,205,7866
47,10,6339
140,671,9140
23,847,386
473,216,7457
180,180,5940
771,771,5108
900,913,1620
162,623,7805
933,635,5999
707,861,49
225,84,1374
110,680,307
828,944,7107
848,368,4186
444,580,2186
52,378,7137
889,321,6304
449,641,2962
843,684,6991
657,672,2393
227,2,7804
935,505,2235
393,5,4046
690,693,4500
767,526,2994
646,728,2224
38,738,2392
93,612,3042
919,477,6192
721,279,2749
123,135,7643
950,267,8813
135,394,7092
63,481,2990
344,520,7500
224,682,9773
872,990,5320
343,435,2534
930,784,2881
736,654,2064
951,472,3719
526,493,6257
762,908,9919
139,282,7236
353,892,6623
303,958,3810
153,732,4235
549,877,8459
567,121,4276
301,19,8390
752,22,8516
435,515,1452
783,363,5056
653,614,1370
301,689,7057
289,418,9923
759,38,162
921,751,4668
383,84,670
506,458,9757
445,541,5612
162,25,9430
316,631,3640
896,765,2421
13,629,2056
567,395,9458
197,90,5894
906,718,6743
847,405,823
825,522,3672
94,440,1354
744,419,3413
477,944,9350
991,248,9266
565,32,640
965,177,4048
806,294,4528
25,320,8545
657,31,8615
758,152,2268
317,759,1365
546,376,6919
539,818,622
920,155,8687
636,679,4158
397,633,9932
570,551,5858
550,599,2864
37,165,4954
904,590,3958
227,858,8062
744,530,4580
965,772,2979
272,241,2473
513,296,9121
374,797,6195
787,105,9640
353,48,1478
483,647,9169
430,840,7534
519,505,1393
853,569,1303
317,946,8917
118,291,1129
775,267,7371
148,885,5828
5,720,6912
28,360,9898
543,386,5720
492,906,6389
62,261,1875
878,59,5458
327,872,9311
152,310,9855
854,597,778
272,902,7023
662,852,1795
415,885,9434
664,231,9654
571,800,6665
556,787,417
652,277,8334
742,429,8588
48,716,24
999,155,6463
32,568,7408
753,85,2136
449,841,2790
242,485,4701
142,228,5480
845,19,1106
677,241,4688
904,117,7827
222,870,1013
550,318,7899
452,791,6637
470,490,3852
344,910,5760
498,93,3887
857,146,711
614,461,8152
824,935,8154
900,893,7929
226,338,5789
1,67,1663
136,527,9762
159,667,3600
476,90,6973
931,136,7727
959,479,896
266,945,418
462,355,7323
704,511,9619
624,898,5912
430,613,6103
421,355,5549
601,233,2132
857,508,5020
350,838,3392
115,375,4049
165,844,4637
439,416,7248
6,594,2077
311,588,4414
130,980,8030
580,440,9203
171,850,4502
767,997,3698
960,702,8833
903,22,1618
660,926,2913
120,914,9553
877,696,2599
491,629,8462
880,251,7001
953,5,3475
117,279,9552
289,147,9083
668,807,4812
116,159,5502
590,787,128
852,264,1286
857,416,3438
176,849,66
725,974,2072
149,972,4376
861,439,1704
383,631,515
796,661,9639
473,37,2363
948,575,2447
178,787,789
115,431,4871
772,407,2331
939,36,4156
670,265,3924
205,84,6656
409,166,1319
187,763,4325
872,646,306
451,112,3506
210,647,4243
683,533,5411
967,534,1644
550,119,5244
85,273,5165
515,247,8594
679,375,9710
499,225,2197
603,786,2679
410,589,5988
163,86,9011
156,104,6710
558,409,3706
647,199,1427
2,43,6999
285,862,2261
955,468,7231
331,352,9275
314,766,7755
734,561,1289
847,18,8677
702,654,2824
966,537,4885
644,138,2177
88,322,6565
163,826,4080
95,109,3075
622,595,8493
517,141,3456
366,792,129
514,501,9858
103,399,9824
773,282,4150
78,444,8467
275,620,6469
839,13,6436
743,668,7227
81,875,4057
987,50,8949
428,602,8864
517,716,3666
957,914,9285
653,751,6885
118,702,3299
665,859,6041
680,429,6754
109,809,5547
842,150,6036
150,241,2540
288,473,6707
110,737,3132
726,39,9195
720,298,821
315,468,3265
124,797,7930
845,86,1797
63,921,7750
758,134,3046
139,505,2939
237,760,4439
526,828,344
681,11,785
644,20,4414
607,398,1619
745,786,4109
589,795,574
425,551,4522
374,849,7130
374,712,1752
999,119,8327
406,975,2948
970,213,9957
655,593,8790
223,627,7261
517,454,2286
178,65,4258
929,274,8006
966,112,931
678,967,5478
486,310,3240
704,810,3652
726,804,5380
615,524,6575
955,471,9715
11,321,927
818,309,329
195,167,9811
479,33,7649
311,365,6311
525,400,1802
744,501,5481
118,403,4708
719,350,1465
610,485,9152
528,855,8991
980,10,9871
562,979,3443
503,642,6858
714,445,2356
223,674,7353
258,39,7100
730,831,3273
253,168,8527
922,74,3130
693,87,7511
656,610,4817
725,801,6640
87,808,7790
774,602,1302
2,611,5946
627,196,8836
919,45,3696
597,118,6708
151,755,289
508,165,7056
881,890,1053
924,872,1072
301,424,1331
904,38,954
763,661,3372
474,111,6603
699,176,4007
266,970,2663
809,937,2173
495,23,8278
704,888,2283
344,727,4372
783,306,6029
263,15,8091
814,715,9516
442,361,1340
644,464,1201
564,766,3291
24,617,6551
236,502,5282
547,939,6071
563,886,8092
850,978,2785
231,485,1455
541,472,1776
529,278,8641
404,133,5625
619,712,3648
786,749,8417
244,659,3781
194,117,9446
848,656,2663
17,902,1294
230,362,4753
849,162,3542
895,174,4363
524,407,2887
285,464,7544
333,197,6910
314,24,6434
96,606,1901
715,337,5443
743,389,8263
6,697,3821
252,565,7630
576,189,5
737,480,736
687,529,3159
838,878,6667
440,925,2708
992,183,2597
109,427,1915
674,962,5902
997,334,7112
605,226,2753
315,732,9703
442,893,9918
788,677,9319
159,351,3214
168,212,3636
727,100,2987
551,625,3619
597,281,5041
320,385,2591
523,132,52
70,264,6770
11,621,9242
883,430,6930
786,788,4194
469,312,5161
23,500,5582
782,989,9071
520,19,9896
644,126,9294
528,308,9007
602,555,3356
728,11,414
369,918,6331
778,187,2926
495,598,1984
833,414,656
747,939,8952
160,612,8514
724,696,8391
19,759,195
403,435,440
301,196,3568
833,859,2383
401,97,6689
733,595,677
366,121,2536
81,475,5881
479,803,4117
156,473,2977
138,653,6350
402,313,1972
901,471,7970
366,893,2694
64,830,8618
493,917,2705
83,412,3496
636,100,4512
48,242,5391
356,176,3271
923,860,5871
709,387,9512
649,3,4204
650,605,6449
937,518,7477
70,137,444
681,779,1844
336,850,7664
667,317,2017
794,168,974
697,891,5795
214,157,3022
966,153,8783
562,957,3928
488,402,1991
298,380,4831
89,199,6032
459,386,7171
667,758,4360
556,896,8862
405,927,9860
59,549,8406
323,673,5725
384,456,5648
741,98,700
29,934,529
746,957,8534
999,819,2572
860,149,3892
708,486,7710
633,961,890
562,731,2266
158,830,372
223,660,2301
142,830,9348
599,194,3299
221,547,8349
185,152,5389
453,243,7243
657,280,9352
835,118,5632
167,675,3223
933,660,5150
620,814,4645
352,221,8409
539,586,9260
936,115,532
535,176,9295
401,659,3767
755,564,5954
225,16,7132
167,911,1556
491,637,5306
765,987,3677
321,669,7044
415,8,2888
223,431,1913
417,676,6281
586,753,8309
961,981,6084
619,390,726
626,458,7201
466,660,4196
836,931,5583
983,95,7914
748,361,8418
163,82,101
871,258,848
69,627,4670
636,645,3077
966,717,8619
952,919,3030
797,691,1628
561,957,9733
39,11,6635
885,461,95
318,798,1811
753,243,2134
510,43,3820
75,1000,4096
98,699,7110
508,702,414
762,171,3764
955,869,8245
633,913,1272
902,63,7324
150,829,7536
570,46,9179
358,765,564
690,427,84
842,264,6451
726,261,2669
30,90,4097
818,14,2727
390,620,2384
641,378,1539
302,788,9790
212,847,3878
922,519,7021
305,22,638
403,712,5125
619,138,2402
257,344,7906
165,278,4339
236,990,4052
1,47,7188
730,560,4788
143,80,6368
544,216,7906
373,813,1651
305,258,76
855,526,5456
420,731,6846
413,438,1731
89,2,7181
113,923,538
274,292,2786
95,903,939
565,103,3171
192,507,8949
792,316,9857
610,460,7508
202,242,9065
744,244,1895
657,231,2064
148,680,809
802,915,7402
116,682,3469
939,783,3171
894,638,9372
150,36,5200
765,56,9163
51,512,5923
848,411,6261
939,394,4108
816,317,2564
18,804,657
5,138,4629
428,747,1977
182,492,5417
294,124,7914
364,498,7070
748,869,2625
935,244,392
346,473,9746
626,493,7010
655,573,1561
597,877,9325
539,663,1446
70,309,7528
90,265,9129
724,910,4822
976,389,7873
840,440,1374
252,561,9773
798,828,8031
400,309,6475
926,769,5685
813,449,704
464,513,7590
286,348,4450
912,428,9707
898,644,8100
408,232,2550
669,289,9247
241,863,1319
661,293,1923
303,549,3062
965,781,4188
851,679,897
63,32,1050
234,822,8496
25,590,5380
999,940,3955
699,750,9466
791,537,2852
516,161,8909
524,170,5441
188,944,4562
34,923,7787
749,498,6790
822,6,5121
952,986,9084
811,540,5262
126,24,9723
605,75,4465
682,770,3635
930,95,2045
133,241,1007
511,544,8599
4,820,2310
199,123,2982
522,276,4176
418,680,185
89,191,1198
260,36,913
31,405,8437
158,694,4360
546,539,8558
718,595,7156
971,548,9341
348,490,4359
314,744,9783
482,416,4843
453,162,2525
325,463,7221
346,533,3747
941,355,483
585,440,5595
274,499,1564
282,199,714
58,440,6297
636,209,4076
125,216,66
159,925,2530
737,907,3787
913,244,9100
775,801,951
551,173,6912
941,217,3870
388,191,9150
370,422,8640
404,275,1155
394,559,480
269,730,6487
374,638,5804
268,728,1736
244,965,9800
470,144,7726
383,951,9123
45,957,9931
455,620,2534
303,954,306
662,740,5467
375,487,9819
694,483,7044
481,813,3582
696,30,1356
118,217,7694
141,976,5432
74,730,4592
300,865,1655
822,971,1022
199,177,2296
262,712,7259
209,531,6664
763,247,5840
9,259,2257
102,170,8636
994,341,5208
950,932,3776
691,725,6574
51,44,5629
478,589,7775
384,445,5303
539,578,8570
180,998,9730
553,383,9203
436,966,9845
396,463,2803
680,7,2809
7,742,3054
783,983,1793
566,635,3787
412,330,4027
960,494,6067
169,837,7450
223,694,1381
271,976,161
786,300,4360
390,127,9799
237,778,2568
780,508,2621
942,140,9894
592,103,1154
377,76,9835
518,290,8074
54,772,3612
614,69,3349
784,12,4640
6,111,2465
4,520,6748
522,430,689
986,543,4484
454,790,7072
21,811,2632
389,219,5094
497,704,7082
870,508,7236
583,484,5922
262,920,5340
590,215,4016
5,56,6637
434,558,338
931,244,6923
900,480,7157
551,59,2722
785,746,3863
575,80,8725
838,554,3287
707,353,4825
226,340,5523
916,382,7881
708,801,1060
208,762,1547
848,849,5552
10,79,8217
481,413,8202
759,6,9264
856,773,9028
777,279,7225
47,804,5174
55,954,1647
559,370,8569
676,485,5811
150,164,3190
55,772,7712
212,639,2802
184,454,1674
228,364,8845
46,992,9437
234,78,8357
672,618,8802
875,678,2399
661,353,1600
967,563,508
472,470,344
940,401,5802
997,179,943
912,694,5061
210,310,928
658,988,9952
872,575,5600
211,247,3380
439,724,8679
857,36,9448
117,501,7676
321,175,6084
106,305,6487
671,293,7411
663,922,3734
969,753,8652
332,12,181
370,573,5325
478,284,8142
257,593,267
461,642,5015
242,699,8036
657,559,51
126,480,7201
314,724,5026
842,625,9671
742,274,3024
654,139,7344
276,115,8618
469,309,337
812,411,7430
139,411,6304
112,190,9502
854,850,1758
118,781,273
384,705,1598
228,994,2363
819,924,2297
676,635,9367
499,814,50
896,653,6600
610,626,9207
735,701,2650
402,48,4390
514,565,1467
352,420,4025
508,957,7562
177,184,6409
789,841,4070
207,864,4805
437,568,5453
220,530,1643
530,347,137
844,714,4583
429,768,2457
396,687,9506
459,758,7447
476,743,6395
637,213,7270
669,501,6279
272,445,1031
807,890,7169
959,266,6487
983,659,1567
112,13,6186
195,876,7291
621,705,2665
124,438,7691
787,770,3908
867,329,5987
940,868,3998
53,92,8072
532,922,7209
412,484,1919
478,30,4386
80,680,6453
496,192,7995
170,76,5104
129,323,927
271,769,5905
871,900,342
106,33,89
929,762,6666
836,921,3163
980,206,5976
147,526,4770
95,624,1807
470,715,6266
791,924,470
427,886,3308
207,368,1656
360,706,2106
793,683,2153
283,965,7368
244,704,3978
580,749,6983
481,694,5924
571,805,8634
707,308,232
420,771,9112
320,21,7518
658,402,9775
4,440,8216
985,468,605
911,378,1133
976,80,8645
58,489,6636
200,500,6704
123,256,1943
76,164,4864
27,688,9843
796,597,8347
488,30,711
352,926,3089
914,734,6011
913,580,200
573,455,8522
386,555,204
559,907,2869
488,257,8497
523,154,2481
160,604,6051
226,129,5203
895,217,6322
338,896,7820
754,95,8494
992,757,6451
756,399,130
503,888,7433
2,723,6808
511,58,9938
47,735,7762
616,129,5741
853,227,9966
285,798,7105
581,41,2624
275,56,8109
149,85,8797
962,963,4030
264,342,5595
900,147,4098
113,110,3731
186,510,5273
98,631,4765
530,832,278
895,795,810
327,787,934
620,966,3733
481,102,5885
650,647,8256
323,893,3105
417,635,2579
947,400,9636
426,35,541
851,946,6551
442,896,8062
950,362,207
697,756,4798
741,431,7549
213,504,4738
410,211,8914
276,195,5522
318,159,6842
522,42,3811
469,348,8086
683,992,7951
930,546,8286
346,764,2022
554,633,5851
209,971,3957
97,612,962
87,956,7266
536,887,7719
648,654,1306
318,968,8737
702,71,8940
968,413,3861
758,849,6864
661,747,7004
847,371,6431
736,392,2334
812,733,6728
149,981,3596
336,553,1659
796,863,2915
127,428,2824
664,462,6796
73,368,5365
185,179,8587
555,851,2480
865,209,1123
729,679,6662
610,757,3198
180,171,2474
447,893,9575
756,267,1475
637,728,6468
966,751,7003
541,178,8943
864,251,7510
775,43,7860
59,827,5057
833,241,752
771,368,8438
725,185,6709
745,260,1725
364,255,7139
605,319,6255
208,580,8370
472,399,1377
127,362,2368
843,28,7954
641,732,6831
634,180,5571
492,650,4637
566,299,2787
903,366,9727
476,272,5764
27,619,4061
770,419,2486
740,639,4053
594,875,3037
507,64,1049
741,968,9043
723,857,5834
679,63,6363
573,699,1708
521,473,6780
583,540,214
360,322,3381
185,676,3548
179,26,8133
736,965,1483
234,106,7714
118,141,2249
124,116,8255
296,76,169
533,313,7533
574,506,7940
500,194,6325
15,271,2594
838,563,9297
943,710,3052
879,578,9084
400,575,9923
673,407,6128
743,538,4380
493,130,6105
962,321,8744
669,356,8032
195,517,1297
194,982,5894
198,456,8036
249,194,3302
15,446,4521
206,922,5415
274,658,6709
349,740,62
975,799,1716
386,412,6429
707,426,9858
775,929,6347
596,630,3945
268,505,9673
930,478,3652
109,377,2709
486,242,29
549,247,2106
850,826,1130
162,100,4461
616,970,3445
670,792,3927
739,93,8750
758,831,3177
455,426,5235
319,552,4353
561,127,7633
144,862,1821
469,416,1823
78,796,2288
603,767,8517
37,408,7450
530,748,7744
225,937,7090
973,4,6031
182,992,7392
380,973,8377
426,693,8972
153,112,883
181,942,5976
256,744,5499
610,739,6492
780,862,724
667,279,8324
949,353,588
189,931,8181
293,319,19
448,119,6157
256,327,6175
300,398,7314
329,49,3437
902,480,6095
882,352,5366
555,641,4933
178,176,622
935,861,3854
859,857,469
316,712,2530
478,251,7681
855,5,991
720,798,9171
370,52,3890
816,307,3288
85,74,8638
155,556,2255
303,998,7799
250,952,93
366,868,5963
968,745,4214
376,879,7661
109,255,890
883,974,3058
131,668,8643
263,519,1913
68,482,4665
453,637,6335
53,316,2207
554,950,9943
368,580,874
888,852,4543
746,908,4784
124,294,9867
839,683,9989
729,285,6370
113,932,9755
143,338,1409
58,199,9881
191,261,1482
930,669,1398
836,142,884
670,432,6420
616,775,294
442,626,5720
140,899,2016
48,896,9757
836,221,1718
814,442,5532
891,603,8397
765,682,887
508,640,6306
712,334,8713
556,442,4086
957,481,4281
802,854,4870
835,725,6825
779,895,7481
363,696,2654
243,783,6152
384,472,9126
210,15,9262
951,44,7300
571,77,4460
520,25,7504
965,291,1647
912,225,5272
800,564,5419
475,889,4554
856,941,67
483,554,8234
252,720,9466
930,918,8794
642,223,6349
721,913,4098
636,304,9837
927,895,1793
960,314,9786
769,582,5303
777,244,1653
391,330,1879
795,889,3611
330,863,2549
257,988,2633
789,929,5913
526,150,8024
768,626,1043
160,66,860
355,185,5437
693,390,8138
614,979,3735
629,783,8083
31,167,7990
946,691,1838
708,285,9161
552,392,6666
995,66,6594
770,508,3589
699,842,4663
859,379,2511
391,945,2606
91,677,4513
895,13,1022
880,296,1591
55,642,9606
177,272,4036
851,778,3850
337,912,6854
244,62,2112
394,501,724
77,847,6374
356,545,9295
454,517,1431
757,799,4691
582,795,4084
958,935,4743
433,379,9339
300,91,3562
95,647,3650
947,157,8078
998,59,1277
64,313,4931
346,55,8359
127,962,1575
463,77,5433
625,516,212
476,944,8170
145,792,7251
705,210,2606
62,328,3210
464,837,5232
472,59,1813
119,678,6875
206,399,909
715,757,6885
893,777,82
768,63,6440
217,756,3539
931,551,7555
306,607,6642
59,424,4344
735,917,5726
62,643,8367
78,61,8540
915,579,1783
948,855,2921
331,7,6789
183,173,7378
647,91,7234
162,460,8400
125,328,2135
732,376,279
276,94,7331
288,738,6279
185,888,860
190,687,4244
919,292,8314
414,361,2024
692,309,7873
516,582,2095
943,125,7647
780,743,8993
542,310,6034
769,267,2062
93,179,1997
483,34,1504
435,551,4364
350,751,9177
329,50,9382
261,16,95
865,433,2602
430,14,6960
59,820,6452
515,527,4332
841,639,9262
25,473,2990
635,747,9062
265,963,610
852,93,21
449,332,7039
437,453,3204
32,53,4901
123,201,7917
583,280,7082
703,970,3085
291,309,6151
399,771,5489
523,450,4515
538,834,7571
149,712,7133
867,31,4198
419,797,3772
425,485,8908
653,397,8402
882,82,9967
268,765,5033
410,462,3180
558,482,9512
455,479,715
229,909,6305
497,287,441
217,510,5020
34,786,3949
627,374,2614
699,432,1985
730,482,8232
221,727,4278
274,220,6437
297,47,7701
722,129,3449
845,231,910
665,834,8804
84,850,3987
449,569,265
740,417,9443
51,308,53
525,50,4989
221,46,5630
472,59,3835
566,748,8284
25,500,8593
411,594,7503
252,676,9211
343,952,1600
901,407,6091
614,30,4525
207,483,8082
12,216,9270
553,207,8982
785,61,5252
349,290,8472
469,289,5178
586,496,9370
229,619,1626
725,100,7764
346,354,8963
596,818,1774
684,776,8434
133,801,9622
992,592,7381
821,117,7066
55,508,6160
876,866,4760
292,666,4291
76,427,1291
389,827,9558
180,593,4894
535,502,9181
696,772,3888
37,739,4378
596,956,2388
5,557,7928
185,522,7772
810,926,7573
786,229,2727
230,491,3914
90,479,9377
221,35,4087
330,25,5420
979,111,2367
854,945,4363
676,884,6549
55,134,5159
839,445,4403
495,300,1309
710,679,5705
714,678,8089
6,571,9247
113,778,6629
159,680,7300
531,26,3980
406,273,6672
619,861,4545
45,307,164
635,442,582
761,21,1230
285,854,4574
484,303,3577
777,999,7967
857,271,6983
377,596,7847
437,295,1407
115,420,7631
179,432,4100
200,740,4277
323,787,693
567,975,2581
220,999,2337
802,400,7505
980,25,5830
772,647,6229
718,368,9055
271,250,6265
78,84,663
375,245,653
335,743,1910
840,716,6615
436,108,8103
558,840,8182
482,955,6713
911,276,1859
69,189,6457
111,22,4084
876,780,9371
618,408,5464
272,196,5779
759,812,5446
671,923,4124
292,757,3600
380,498,7112
64,369,4921
782,288,1536
560,972,2901
305,339,2964
383,273,2924
433,478,8797
206,382,6118
104,635,598
5,960,1397
390,232,9807
823,242,9733
812,745,5870
848,200,3485
627,173,81
862,927,8483
864,642,1002
998,779,9737
606,789,8742
183,308,3204
106,567,9512
473,759,3391
563,995,7218
368,11,8285
526,6,6351
367,516,6769
413,354,2211
227,862,3994
273,198,8748
93,865,8824
625,323,8605
834,112,4242
816,738,7472
510,224,86
630,859,6903
218,671,5758
532,284,5126
63,418,746
542,67,1703
645,379,4326
31,479,808
308,40,4662
615,927,9722
11,528,8740
952,384,4101
309,233,1249
539,69,2100
348,466,371
806,897,333
952,652,3614
265,409,2680
305,338,9271
214,269,4608
192,587,9674
936,914,5065
937,405,3984
181,995,1961
625,238,3917
455,834,6222
886,893,2075
990,841,3025
871,467,996
197,288,6580
935,145,8126
460,49,553
334,464,952
525,283,3150
112,233,3445
512,153,332
708,766,9055
626,327,1731
281,183,9658
133,628,3859
475,933,7726
444,296,224
228,421,1783
847,210,4858
627,570,1318
211,464,4235
151,350,2210
460,202,4778
297,762,2783
599,403,516
993,205,2729
358,889,1753
322,884,3535
767,152,6036
31,68,1611
821,86,2797
969,146,8598
612,615,820
765,738,3078
163,915,5726
872,409,9357
421,661,7981
204,580,4202
752,892,897
529,77,85
612,438,4973
900,111,8576
3,915,6663
890,154,2042
466,718,9602
649,548,143
837,315,4379
321,407,9535
622,995,7732
75,812,3555
980,259,3326
676,877,432
11,718,1591
178,159,596
578,880,8841
460,881,3598
84,484,1795
649,514,9765
948,83,8694
415,102,6473
991,637,3485
492,386,1322
549,694,6700
79,708,4823
178,239,2786
552,683,3730
508,153,8700
510,692,13
894,54,7541
523,70,2872
284,541,3777
153,776,3742
751,85,8577
861,31,6670
947,915,3641
919,815,5969
726,925,1883
954,558,1913
466,870,903
197,450,6165
850,315,6401
664,900,6341
994,607,5045
500,960,628
926,13,9653
90,988,806
652,194,8557
853,728,2971
754,26,4445
215,162,3824
448,98,3196
947,896,2410
454,36,1368
46,391,8374
241,629,4603
328,561,5691
363,122,5216
174,236,5230
269,495,8323
884,996,3403
134,875,2600
981,495,6481
625,789,1501
819,540,1429
126,435,515
895,581,6470
102,994,3574
440,917,4691
344,534,336
316,263,7647
532,518,5180
119,659,5900
704,919,9000
573,928,931
284,627,8848
53,118,465
290,401,4577
518,172,34
833,839,7817
878,600,2606
685,47,7216
951,583,2090
920,899,5626
256,55,462
8,176,8621
802,878,2580
502,721,2509
270,775,4846
362,875,5308
947,57,5231
706,784,5748
716,952,4196
367,759,7620
268,340,3209
761,727,285
861,676,3931
363,504,8920
656,94,8594
252,491,6313
777,847,8516
106,118,8557
340,799,4211
367,658,3753
633,152,4755
3,541,4499
433,326,1396
131,571,2351
92,787,661
902,506,5304
393,5,9255
307,476,320
614,666,1176
936,60,5527
64,817,2474
703,222,5379
22,967,4187
815,980,8218
379,726,5584
243,533,6926
609,358,5058
456,758,3386
97,476,563
856,780,5241
773,442,2744
332,998,3553
461,731,6798
142,852,5637
443,306,2854
317,901,5894
572,20,3243
914,877,6663
918,482,1089
20,763,8622
857,533,8975
506,926,746
359,660,40
174,514,8552
755,102,7506
466,979,7410
600,353,3916
715,916,4450
878,293,4112
288,585,4927
371,488,5012
275,953,2729
718,420,3013
512,907,1122
964,27,5082
626,820,7009
323,928,5948
451,82,2985
983,279,7696
599,360,5413
616,525,6153
673,931,3575
302,186,226
32,822,1360
268,891,6449
797,105,9958
512,510,3421
77,49,1305
97,418,8690
758,881,6134
689,580,7114
87,734,3129
897,559,72
237,929,2867
464,761,6318
884,333,2196
561,363,1387
151,387,2589
716,334,9812
839,929,8685
209,797,6666
565,588,2779
957,8,5854
724,849,2007
727,253,5465
338,343,2499
685,700,6817
405,865,2566
317,217,195
22,531,5576
779,901,2213
27,936,4060
34,137,7370
700,641,721
924,746,6647
530,208,9171
827,236,5703
572,36,5824
257,324,1864
208,220,5668
360,798,8802
518,805,5896
22,167,5104
846,369,8743
90,40,7302
423,811,6024
127,917,3394
813,125,454
283,218,8298
321,634,9448
864,32,198
924,409,2182
974,678,7821
844,575,7403
21,240,1116
453,85,9497
564,351,5702
356,302,1424
133,765,1375
814,498,1034
154,912,4248
241,987,6586
708,910,5306
297,55,3602
464,305,8838
950,470,1227
441,603,7575
981,966,4578
991,399,3194
222,430,1396
969,121,7495
101,638,2690
124,638,3525
259,140,9406
998,686,6774
590,611,2725
849,382,2119
337,840,5940
835,718,8896
708,706,7000
939,523,559
963,850,939
456,978,137
386,810,1050
751,718,8731
401,610,7203
813,392,1009
150,733,883
394,332,9797
929,725,5863
865,216,3365
673,786,3687
241,685,1546
387,348,8383
742,662,8545
933,147,750
989,150,3783
158,693,4458
934,352,2113
799,612,3936
426,498,8584
175,886,9380
524,450,4807
550,420,3922
227,829,2927
489,190,4025
971,28,3085
786,965,1969
357,907,5179
866,988,7437
745,432,5061
971,429,5984
459,420,7106
94,295,3740
635,794,4897
305,514,4420
949,476,5240
408,1,8339
963,56,8515
401,233,9136
610,829,2761
338,224,3253
170,694,2837
666,598,9372
870,866,5037
644,582,4738
281,25,8866
126,407,9953
868,297,8280
176,59,7123
570,338,4803
225,202,8173
552,659,3367
61,942,2028
152,99,2406
479,659,1351
881,40,1832
420,335,5175
16,491,807
623,707,5528
547,818,7051
820,250,8593
312,125,7888
737,73,6571
56,898,928
211,757,8621
690,836,4772
495,905,5226
51,12,4553
604,400,8137
905,367,2919
995,357,3669
